Date,Price,Open,High,Low,Vol.,Change %
5/25/05,149.887,148.308,150.497,148.113,-,1.22%
5/24/05,148.078,147.927,148.303,147.269,-,0.30%
5/23/05,147.631,146.028,148.354,145.996,-,1.06%
5/20/05,146.078,146.887,146.992,145.813,-,-0.09%
5/19/05,146.204,147.145,147.5,146.001,-,-0.62%
5/18/05,147.116,147.897,148.376,146.622,-,-0.21%
5/17/05,147.432,146.864,147.498,146.51,-,0.49%
5/16/05,146.71,146.928,146.933,145.727,-,-0.42%
5/13/05,147.326,148.705,148.728,146.429,-,-0.79%
5/12/05,148.503,150.682,150.743,148.283,-,-1.94%
5/11/05,151.44,151.837,152.295,151.124,-,-0.77%
5/10/05,152.61,152.261,153.741,152.257,-,0.35%
5/9/05,152.081,151.894,152.193,151.423,-,0.50%
5/6/05,151.321,151.634,151.855,150.586,-,0.11%
5/5/05,151.153,151.064,151.216,149.841,-,0.35%
5/4/05,150.62,149.742,151.202,149.131,-,0.39%
5/3/05,150.04,151.93,152.028,149.917,-,-1.66%
5/2/05,152.57,151.588,152.943,151.218,-,0.18%
4/29/05,152.294,153.412,154.042,151.876,-,-0.78%
4/28/05,153.484,153.893,153.893,152.159,-,-0.41%
4/27/05,154.119,157.624,157.705,154.047,-,-2.28%
4/26/05,157.709,157.427,157.739,156.651,-,0.02%
4/25/05,157.674,158.174,159.053,157.602,-,0.00%
4/22/05,157.681,157.053,158.213,157.042,-,0.60%
4/21/05,156.735,155.831,156.806,155.565,-,-0.14%
4/20/05,156.956,156.525,157.313,156.249,-,0.79%
4/19/05,155.73,152.917,155.747,152.887,-,2.48%
4/18/05,151.961,151.89,152.712,151.705,-,-0.60%
4/15/05,152.884,152.833,153.221,152.485,-,-0.30%
4/14/05,153.347,152.861,153.563,151.991,-,-0.15%
4/13/05,153.575,154.612,154.612,153.341,-,-1.37%
4/12/05,155.702,158.016,158.174,155.643,-,-1.16%
4/11/05,157.533,156.391,157.611,155.953,-,0.51%
4/8/05,156.729,158.308,158.308,156.41,-,-0.99%
4/7/05,158.293,161.12,161.199,157.984,-,-1.34%
4/6/05,160.436,160.206,161.667,159.839,-,0.07%
4/5/05,160.324,160.486,161.392,160.265,-,-0.60%
4/4/05,161.286,162.986,163.276,160.975,-,-0.68%
4/1/05,162.389,162.011,162.806,160.999,-,0.18%
3/31/05,162.094,161.034,163.983,161.034,-,1.01%
3/30/05,160.477,159.321,160.658,158.742,-,0.78%
3/29/05,159.234,158.564,159.723,158.235,-,0.61%
3/28/05,158.262,158.109,158.566,157.291,-,-0.24%
3/24/05,158.645,158.817,158.973,157.48,-,0.31%
3/23/05,158.157,159.587,159.659,157.38,-,-1.96%
3/22/05,161.323,162.097,162.499,160.983,-,-0.47%
3/21/05,162.09,163.254,163.329,160.92,-,-1.01%
3/18/05,163.74,163.713,164.408,163.128,-,-0.46%
3/17/05,164.501,166.117,166.189,163.818,-,-0.45%
3/16/05,165.246,164.106,165.691,163.932,-,0.58%
3/15/05,164.3,163.293,164.614,162.695,-,1.16%
3/14/05,162.414,161.765,162.681,161.189,-,0.01%
3/11/05,162.401,160.183,162.517,160.062,-,1.05%
3/10/05,160.721,160.767,161.386,159.973,-,-0.38%
3/9/05,161.341,161.16,161.971,160.176,-,0.46%
3/8/05,160.599,158.362,161.216,158.34,-,1.36%
3/7/05,158.446,158.219,158.534,157.732,-,-0.17%
3/4/05,158.72,157.943,158.907,157.791,-,0.48%
3/3/05,157.967,157.09,158.676,156.989,-,0.44%
3/2/05,157.269,155.598,157.463,155.568,-,0.96%
3/1/05,155.779,156.153,156.334,154.987,-,-0.68%
2/28/05,156.851,156.294,158.321,155.778,-,1.10%
2/25/05,155.146,153.115,155.211,152.779,-,1.28%
2/24/05,153.184,154.295,154.465,152.763,-,-0.54%
2/23/05,154.021,152.24,154.194,151.932,-,0.73%
2/22/05,152.9,150.436,153.033,149.686,-,3.05%
2/18/05,148.369,147.717,148.63,147.657,-,0.45%
2/17/05,147.698,148.092,148.344,147.53,-,0.14%
2/16/05,147.491,147.091,147.74,146.302,-,0.09%
2/15/05,147.365,147.088,147.653,146.617,-,0.39%
2/14/05,146.795,146.492,147.025,145.746,-,0.58%
