Date,Price,Open,High,Low,Vol.,Change %
9/24/08,730.25,750.25,760,723.25,36.28K,-2.70%
9/23/08,750.5,738,755,725.75,35.88K,1.73%
9/22/08,737.75,721.75,757.75,715,44.32K,2.75%
9/19/08,718,699,722.5,690.75,36.39K,3.64%
9/18/08,692.75,728,736.25,688.75,51.32K,-4.55%
9/17/08,725.75,693.25,730,686,59.17K,5.18%
9/16/08,690,725,732,686,58.15K,-5.09%
9/15/08,727,728,740,702,46.01K,3.30%
9/12/08,703.75,715.75,725,699,-,-0.49%
9/11/08,707.25,699.5,714.75,699.5,0.44K,0.07%
9/10/08,706.75,701,711,698,0.44K,-0.67%
9/9/08,711.5,720.75,721,700,1.51K,-1.56%
9/8/08,722.75,738,740.75,720.5,2.12K,-0.96%
9/5/08,729.75,744.5,744.5,721.75,2.98K,-3.38%
9/4/08,755.25,758.75,763.75,751.25,4.73K,0.40%
9/3/08,752.25,744,757.25,739.75,6.63K,1.07%
9/2/08,744.25,770,770,734.25,8.86K,9.45%
9/1/08,680,770,770,662.5,531.82K,-12.74%
8/29/08,779.25,789,791.5,778,19.88K,-1.24%
8/28/08,789,804.25,807.75,779.25,25.40K,-1.71%
8/27/08,802.75,831.25,839.5,797.25,22.64K,-3.34%
8/26/08,830.5,840,844.75,810.5,22.77K,-1.16%
8/25/08,840.25,875,885,839,16.85K,-2.92%
8/22/08,865.5,893,894.75,863,13.44K,-3.54%
8/21/08,897.25,873.75,932.25,870,21.93K,2.57%
8/20/08,874.75,843,877.75,842.5,18.44K,3.49%
8/19/08,845.25,858.5,873.25,841,24.07K,-1.69%
8/18/08,859.75,823,875,823,30.32K,4.31%
8/15/08,824.25,862.5,863.75,815.5,42.93K,-4.66%
8/14/08,864.5,851,888,834.75,74.92K,1.68%
8/13/08,850.25,790,850.25,790,57.71K,7.59%
8/12/08,790.25,795.5,800,776.25,50.63K,-0.44%
8/11/08,793.75,763,814,761.75,66.08K,3.72%
8/8/08,765.25,823,823.5,762.5,64.07K,-6.93%
8/7/08,822.25,765.5,825.75,764.75,69.56K,7.38%
8/6/08,765.75,780,790,751,47.46K,-1.83%
8/5/08,780,758,806.75,746,72.32K,2.80%
8/4/08,758.75,794,798.25,752,52.23K,-4.44%
8/1/08,794,784.5,810.25,782,50.82K,1.31%
7/31/08,783.75,788.5,798.5,782,34.64K,-0.51%
7/30/08,787.75,794.5,799,782.25,26.32K,-0.54%
7/29/08,792,798.5,801.25,777.75,33.14K,-0.72%
7/28/08,797.75,814.25,832,795,34.24K,-1.63%
7/25/08,811,790,822.75,781.75,33.80K,2.95%
7/24/08,787.75,781,795,777.5,27.38K,0.57%
7/23/08,783.25,796.75,801,775,36.08K,-1.69%
7/22/08,796.75,792.25,802.5,787,33.85K,0.73%
7/21/08,791,797.75,803,786.25,30.73K,-1.62%
7/18/08,804,808.25,822,798.25,37.06K,-0.68%
7/17/08,809.5,833,842,807,44.06K,-2.94%
7/16/08,834,809.5,839,796.5,42.15K,2.84%
7/15/08,811,818,828.5,805,31.70K,0.12%
7/14/08,810,812.25,814,804,0.52K,-1.10%
7/11/08,819,809.5,832.25,801,0.60K,1.55%
7/10/08,806.5,818.75,818.75,803.25,0.87K,-0.92%
7/9/08,814,829,829,811,1.22K,-1.12%
7/8/08,823.25,822.5,832,801,2.79K,0.15%
7/7/08,822,865,865,813.25,2.49K,-5.81%
7/3/08,872.75,868.5,877.5,855.25,7.22K,0.87%
7/2/08,865.25,849.75,868.5,840,6.03K,1.82%
7/1/08,849.75,843,860.25,839,9.98K,0.74%
6/30/08,843.5,886.5,903.25,839,12.43K,-5.81%
6/27/08,895.5,924,940,890,37.10K,-3.08%
6/26/08,924,898.5,952.75,898.5,40.44K,2.47%
6/25/08,901.75,869.25,912,866.5,47.86K,3.65%
6/24/08,870,866,883.25,859.75,37.02K,0.43%
6/23/08,866.25,861.5,873.5,842.25,42.54K,-0.03%
6/20/08,866.5,881,893.75,863.25,42.94K,-1.65%
6/19/08,881,904,910,875,42.82K,-2.54%
6/18/08,904,898,913.5,885,42.21K,0.64%
6/17/08,898.25,873.5,902,869,42.90K,2.48%
6/16/08,876.5,883,913.75,874.25,52.27K,-0.62%
6/13/08,882,851,893,838,66.90K,3.64%
6/12/08,851,883,883,837,94.24K,-2.07%
6/11/08,869,810.25,869,804.5,48.02K,7.42%
6/10/08,809,794,812.5,786.5,70.60K,2.60%
6/9/08,788.5,822,838,786.5,67.88K,-2.77%
6/6/08,811,785,829.75,783.25,68.86K,3.25%
6/5/08,785.5,755.5,787,753.5,45.43K,4.32%
6/4/08,753,752,765,747,54.90K,0.33%
6/3/08,750.5,780,782.5,745.75,65.90K,-4.09%
6/2/08,782.5,759.5,798.25,759.5,60.73K,-7.23%
6/1/08,843.5,759.5,952.75,745.75,1.08M,10.77%
5/30/08,761.5,743.5,765,739.75,42.56K,2.42%
5/29/08,743.5,759.75,762.5,730.75,40.04K,-2.04%
5/28/08,759,756.75,766.5,743,30.30K,0.00%
5/27/08,759,754.25,768,752,23.73K,0.86%
5/23/08,752.5,746.75,759.5,740,32.76K,1.01%
5/22/08,745,778,788,742,60.07K,-4.24%
5/21/08,778,782,794.5,775,36.15K,-0.77%
5/20/08,784,796,809.5,782,0.02K,-0.88%
5/19/08,791,776.5,807.25,771.25,41.16K,2.00%
5/16/08,775.5,770.5,784,765.75,22.35K,0.52%
5/15/08,771.5,764.75,776,748.25,43.63K,1.38%
5/14/08,761,0,0,0,0.29K,-3.12%
5/13/08,785.5,790,795.5,784,0.22K,-1.01%
5/12/08,793.5,789.75,796,787.75,0.11K,0.25%
5/9/08,791.5,787.75,793,780,0.31K,-2.16%
5/8/08,809,810.25,825,793,0.39K,1.76%
5/7/08,795,792.25,810.25,792.25,0.54K,-1.36%
5/6/08,806,797.25,824.25,788.5,0.82K,1.70%
5/5/08,792.5,804.25,819.5,786,2.72K,-0.44%
5/2/08,796,778.5,798.25,778.5,1.20K,2.51%
5/1/08,776.5,792.25,794.75,764.5,3.03K,-1.37%
4/30/08,787.25,829.5,829.5,784.25,9.54K,-0.85%
4/29/08,794,825,830.75,787.25,10.41K,-3.87%
4/28/08,826,805.5,827,800,9.18K,3.19%
4/25/08,800.5,810,822,799,10.39K,-1.08%
4/24/08,809.25,839,839,801.5,8.21K,-1.04%
4/23/08,817.75,852.25,853,808.5,10.06K,-3.99%
4/22/08,851.75,850,860.75,831,8.59K,0.71%
4/21/08,845.75,872.5,872.5,827.25,16.41K,-2.79%
4/18/08,870,913.25,918.75,862,12.72K,-4.71%
4/17/08,913,924,945.25,900,10.83K,-1.24%
4/16/08,924.5,896.25,925.5,892.5,14.91K,3.21%
4/15/08,895.75,897,927.75,893.5,26.74K,-0.03%
4/14/08,896,898,915,878,30.66K,-0.06%
4/11/08,896.5,925,935.5,885,53.90K,-2.87%
4/10/08,923,937.75,952,918.75,37.29K,-1.18%
4/9/08,934,939,961,895,61.25K,0.00%
4/8/08,934,923.5,944.25,910,39.31K,1.38%
4/7/08,921.25,974.25,980.5,914.25,44.21K,-5.44%
4/4/08,974.25,940.25,985.5,929,36.03K,3.98%
4/3/08,937,941,955,928.25,25.46K,0.05%
4/2/08,936.5,900.25,940,898,39.52K,4.64%
4/1/08,895,929,932.75,890,103.44K,-3.66%
3/31/08,929,998,"1,015.00",929,57.06K,-6.07%
3/28/08,989,"1,012.50","1,022.00",967.75,57.61K,-2.47%
3/27/08,"1,014.00","1,039.00","1,052.00","1,000.00",55.02K,-1.84%
3/26/08,"1,033.00","1,084.00","1,091.25","1,030.00",72.86K,-3.23%
3/25/08,"1,067.50","1,026.75","1,118.75","1,015.00",79.93K,4.66%
3/24/08,"1,020.00",987.5,"1,062.25",987.5,67.17K,3.29%
3/20/08,987.5,"1,077.75","1,094.00",976,126.51K,-8.05%
3/19/08,"1,074.00","1,164.50","1,170.00","1,074.00",63.85K,-7.73%
3/18/08,"1,164.00","1,130.00","1,170.00","1,119.75",54.33K,2.87%
3/17/08,"1,131.50","1,184.25","1,222.00","1,131.50",63.18K,-2.46%
3/14/08,"1,160.00","1,218.00","1,240.00","1,160.00",-,-6.00%
3/13/08,"1,234.00","1,252.75","1,290.75","1,245.00",0.62K,-2.83%
3/12/08,"1,270.00","1,200.00","1,293.00","1,191.00",0.55K,2.42%
3/11/08,"1,240.00","1,146.00","1,298.00","1,146.00",1.35K,8.77%
3/10/08,"1,140.00","1,079.50","1,140.00","1,074.00",0.24K,4.35%
3/7/08,"1,092.50","1,106.25","1,110.25","1,084.75",1.82K,-1.93%
3/6/08,"1,114.00","1,119.00","1,124.75","1,086.50",1.08K,1.64%
3/5/08,"1,096.00","1,073.25","1,126.75","1,073.25",2.15K,1.72%
3/4/08,"1,077.50","1,088.25","1,116.25","1,044.25",2.85K,-1.42%
3/3/08,"1,093.00","1,078.00","1,247.00","1,078.00",6.79K,17.65%
3/1/08,929,"1,078.00","1,298.00",929,714.98K,-13.42%
2/29/08,"1,073.00","1,155.00","1,167.00","1,071.00",9.88K,-8.21%
2/28/08,"1,169.00","1,229.00","1,260.75","1,160.00",12.49K,-8.67%
2/27/08,"1,280.00","1,248.00","1,334.50","1,065.25",25.21K,6.71%
2/26/08,"1,199.50","1,199.50","1,199.50","1,106.50",23.52K,8.11%
2/25/08,"1,109.50","1,051.00","1,109.50","1,051.00",15.83K,5.72%
2/22/08,"1,049.50","1,034.25","1,052.00","1,015.00",25.00K,1.94%
2/21/08,"1,029.50","1,020.75","1,032.50","1,007.75",28.93K,0.93%
2/20/08,"1,020.00","1,042.00","1,042.00","1,008.25",45.92K,-1.54%
2/19/08,"1,036.00","1,026.75","1,060.25","1,018.00",47.21K,0.83%
2/15/08,"1,027.50","1,039.25","1,050.50","1,011.00",37.21K,-0.44%
2/14/08,"1,032.00","1,009.50","1,045.00","1,002.75",95.46K,4.08%
2/13/08,991.5,"1,005.25","1,014.75",980,78.21K,-1.54%
2/12/08,"1,007.00","1,048.00","1,064.25",989,80.69K,-3.91%
2/11/08,"1,048.00","1,153.00","1,153.00","1,040.00",140.00K,-4.12%
2/8/08,"1,093.00","1,079.00","1,093.00","1,079.00",39.68K,2.82%
2/7/08,"1,063.00","1,060.00","1,063.00","1,034.00",74.03K,2.90%
2/6/08,"1,033.00","1,017.50","1,033.00","1,016.00",52.44K,2.99%
2/5/08,"1,003.00",977.75,"1,003.00",972.25,54.64K,3.08%
2/4/08,973,948.5,973,948,42.20K,3.18%
2/1/08,943,934,957.25,933,73.96K,1.45%
1/31/08,929.5,923,942.25,909,53.10K,0.76%
1/30/08,922.5,948.25,950.5,920,48.75K,-2.28%
1/29/08,944,974.5,993,939.25,75.11K,-1.97%
1/28/08,963,939.75,963,933,46.58K,3.22%
1/25/08,933,912,938.5,903.25,51.95K,2.64%
1/24/08,909,914.75,929.5,902,54.23K,0.44%
1/23/08,905,935,951.75,904,61.82K,-3.10%
1/22/08,934,949.75,986.5,932.5,79.15K,-2.96%
1/18/08,962.5,940.25,967.5,923.5,49.16K,2.34%
1/17/08,940.5,928.5,956.5,927.25,3.86K,1.51%
1/16/08,926.5,927.5,934,902,5.13K,-0.59%
1/15/08,932,914,944,901,4.60K,1.64%
1/14/08,917,912.5,939.25,902.75,6.34K,0.85%
1/11/08,909.25,890,912.5,885,10.21K,3.03%
1/10/08,882.5,887,907,878.5,61.56K,-0.79%
1/9/08,889.5,912.25,916.5,888,50.87K,-1.98%
1/8/08,907.5,903.75,930,895.5,58.19K,0.50%
1/7/08,903,926.75,934,901.5,42.07K,-3.06%
1/4/08,931.5,947,958,916.25,49.60K,-1.43%
1/3/08,945,920,945,919,39.19K,3.28%
1/2/08,915,892.5,915,888.25,23.85K,-1.56%
1/1/08,929.5,892.5,993,878.5,875.32K,5.03%
12/31/07,885,883,900,877.25,24.56K,0.00%
12/28/07,885,914,920.25,885,35.24K,-3.28%
12/27/07,915,940.75,946,912.5,26.09K,-2.79%
12/26/07,941.25,939,952.5,934,17.26K,0.64%
12/24/07,935.25,944,947,928,18.55K,-1.45%
12/21/07,949,954.75,960,938.25,25.43K,-0.52%
12/20/07,954,977,983,950,35.85K,-2.00%
12/19/07,973.5,954.5,979,947,30.85K,2.26%
12/18/07,952,969.25,977,945.5,43.21K,-1.45%
12/17/07,966,984,"1,009.50",965,72.98K,2.88%
12/14/07,939,937,948.5,926.25,-,0.54%
12/13/07,934,934,950.5,910,0.48K,0.00%
12/12/07,934,885.5,934,885.5,0.61K,4.47%
12/11/07,894,910.75,911,890,1.23K,-1.65%
12/10/07,909,916.25,927,903.5,1.62K,0.61%
12/7/07,903.5,872.75,904,871.5,4.28K,3.73%
12/6/07,871,855,876,855,4.76K,0.84%
12/5/07,863.75,876,876,850.25,5.35K,-1.29%
12/4/07,875,857.75,875,855.75,4.95K,2.34%
12/3/07,855,865.75,866.5,845.25,5.97K,-3.39%
12/1/07,885,865.75,"1,009.50",845.25,359.25K,2.08%
11/30/07,867,864,888.75,845.75,12.25K,-0.23%
11/29/07,869,869,892,859,19.84K,1.16%
11/28/07,859,831,859,822,12.34K,3.62%
11/27/07,829,830.5,831,806.25,18.50K,1.84%
11/26/07,814,825.5,841,811.5,17.19K,-1.51%
11/23/07,826.5,810.75,833.5,805.5,14.78K,2.86%
11/21/07,803.5,773.75,803.5,772,31.31K,3.88%
11/20/07,773.5,757.5,774.75,749,41.30K,2.28%
11/19/07,756.25,750.75,764,750.25,28.50K,0.90%
11/16/07,749.5,767.75,770,745.5,44.41K,-2.09%
11/15/07,765.5,754,773.25,753.75,53.22K,1.73%
11/14/07,752.5,748,759.25,740.75,40.12K,0.60%
11/13/07,748,761,765,745.5,58.28K,-1.71%
11/12/07,761,762.5,770.5,748.5,57.42K,-0.13%
11/9/07,762,762.5,765.5,744.75,66.75K,0.00%
11/8/07,762,787.25,791.5,760,59.49K,-3.27%
11/7/07,787.75,799,811,786,60.54K,-1.16%
11/6/07,797,787.25,804,786.25,40.43K,1.53%
11/5/07,785,778,792.5,770.5,41.25K,0.83%
11/2/07,778.5,778.5,786.5,774,49.31K,0.03%
11/1/07,778.25,811,825,778,68.14K,-3.68%
10/31/07,808,812.75,824,804,44.54K,-0.74%
10/30/07,814,828.5,829,808.75,51.88K,-1.75%
10/29/07,828.5,800,830,798.5,42.26K,3.56%
10/26/07,800,799.75,810,795,33.98K,-0.25%
10/25/07,802,804.25,814.75,790.25,47.84K,-1.11%
10/24/07,811,838,840.5,811,37.12K,-3.57%
10/23/07,841,873.25,878,841,48.71K,-3.44%
10/22/07,871,855.25,874.25,837.25,43.25K,1.81%
10/19/07,855.5,827,855.5,824.25,44.32K,3.63%
10/18/07,825.5,824,832,818.5,34.10K,0.61%
10/17/07,820.5,830.75,837.5,818,41.38K,-0.97%
10/16/07,828.5,832,836,810,50.44K,-0.60%
10/15/07,833.5,856,863,827.5,48.84K,-2.80%
10/12/07,857.5,886,890,853,49.60K,-2.89%
10/11/07,883,853,883,852,37.69K,3.52%
10/10/07,853,845,858.5,841,47.67K,0.89%
10/9/07,845.5,845.75,876.25,835,66.74K,-1.69%
10/8/07,860,886.5,889,860,24.05K,-3.37%
10/5/07,890,907.25,912.25,888,47.67K,-1.77%
10/4/07,906,939,948,904,58.74K,-2.27%
10/3/07,927,913.5,944,892.5,70.64K,0.49%
10/2/07,922.5,955,959,922.5,36.20K,-3.15%
10/1/07,952.5,953.25,958.5,941.75,43.91K,1.44%
9/28/07,939,933,961.75,921.75,60.08K,0.64%
9/27/07,933,929.25,946.75,925.5,53.82K,1.72%
9/26/07,917.25,887.25,917.25,885,53.50K,3.38%
9/25/07,887.25,879.5,905,872.75,48.31K,1.08%
9/24/07,877.75,876,896.25,870,39.01K,0.43%
9/21/07,874,850.25,880,850.25,43.79K,2.82%
9/20/07,850,845.5,863,839,48.64K,0.59%
9/19/07,845,870.75,875.75,839,46.58K,-2.76%
9/18/07,869,876.5,898,865,48.12K,-0.69%
9/17/07,875,854.5,876,853.75,44.77K,4.42%
9/14/07,838,815,841,815,0.09K,1.51%
9/13/07,825.5,845.25,845.25,815,0.25K,-1.73%
9/12/07,840,881.5,887.75,838,0.82K,-3.56%
9/11/07,871,850,871,843,0.58K,2.59%
9/10/07,849,837,863.75,837,0.80K,1.07%
9/7/07,840,818.5,840,808.75,2.41K,2.94%
9/6/07,816,843.5,844,808,2.26K,-3.15%
9/5/07,842.5,808.25,886,808.25,7.39K,4.40%
9/4/07,807,784,811.25,783.25,7.46K,-14.06%
9/1/07,939,784,961.75,783.25,508.66K,22.43%
8/31/07,767,768.5,795,761.25,6.61K,-0.39%
8/30/07,770,742,774,741.75,18.30K,3.77%
8/29/07,742,720.75,744,714,19.65K,2.98%
8/28/07,720.5,722,737.75,718,23.15K,-0.24%
8/27/07,722.25,725.75,729.5,718.75,20.46K,-0.48%
8/24/07,725.75,723.5,732,718.5,15.69K,0.45%
8/23/07,722.5,716.5,741,708.5,22.97K,0.56%
8/22/07,718.5,691,720,686.25,24.40K,3.90%
8/21/07,691.5,675,693.25,675,13.57K,2.44%
8/20/07,675,670,676.5,663.5,11.26K,0.45%
8/17/07,672,674.25,678,660.5,16.43K,-0.15%
8/16/07,673,678.5,682.75,654.75,29.61K,-0.81%
8/15/07,678.5,692,702.75,677,35.69K,-2.02%
8/14/07,692.5,669.25,693.5,667.25,41.57K,3.90%
8/13/07,666.5,673,677,660,52.48K,-0.07%
8/10/07,667,672,680.5,661.5,60.20K,-0.97%
8/9/07,673.5,678.5,696.5,670,69.66K,-0.81%
8/8/07,679,661.5,682,661,52.94K,2.49%
8/7/07,662.5,664.5,670.75,658,60.60K,-0.23%
8/6/07,664,647,665.75,641.25,56.11K,2.15%
8/3/07,650,643.5,652,643.5,24.72K,1.29%
8/2/07,641.75,638,651.75,638,41.87K,0.90%
8/1/07,636,630.25,637.25,620,50.50K,0.95%
7/31/07,630,639,640.5,626,46.46K,-1.18%
7/30/07,637.5,654.5,655.25,632,37.81K,-2.41%
7/27/07,653.25,651,656.5,643.5,40.14K,0.35%
7/26/07,651,635,664,634,83.37K,2.68%
7/25/07,634,640.5,643.25,630.25,33.35K,-1.25%
7/24/07,642,622.75,648,622,44.74K,3.51%
7/23/07,620.25,616.25,622.5,611,38.70K,0.65%
7/20/07,616.25,619.75,630.25,613.25,32.31K,-0.60%
7/19/07,620,624.25,638.5,616,58.03K,-0.56%
7/18/07,623.5,603,627.5,599.25,43.10K,3.70%
7/17/07,601.25,602.25,619,600.5,56.11K,-0.08%
7/16/07,601.75,611.75,614.5,599.5,37.49K,-2.00%
7/13/07,614,611.5,616,608,0.11K,0.41%
7/12/07,611.5,617.5,617.5,602.75,0.58K,0.08%
7/11/07,611,595.25,614,595.25,0.73K,3.21%
7/10/07,592,591.25,601,591,0.58K,0.59%
7/9/07,588.5,601.75,601.75,588,1.05K,-2.00%
7/6/07,600.5,592,601,589,0.70K,1.61%
7/5/07,591,580,594,579.5,2.40K,3.41%
7/3/07,571.5,570,575,562.5,2.04K,0.35%
7/2/07,569.5,583.25,594.25,564,3.94K,-9.60%
7/1/07,630,583.25,664,562.5,563.75K,8.25%
6/29/07,582,609,633.75,580.5,9.52K,-4.43%
6/28/07,609,607.5,616,602.75,20.27K,0.50%
6/27/07,606,609.25,625,597,20.36K,-0.41%
6/26/07,608.5,589.25,618.5,585,21.23K,3.22%
6/25/07,589.5,592.75,596,584.5,24.60K,-0.46%
6/22/07,592.25,603.75,607.75,586,19.37K,-2.27%
6/21/07,606,606.25,618,592.25,23.48K,0.17%
6/20/07,605,582,611,582,37.13K,4.13%
6/19/07,581,605,605,578.25,43.90K,-3.33%
6/18/07,601,608,611.5,595.75,35.16K,-0.91%
6/15/07,606.5,605.25,612.75,603,44.63K,0.00%
6/14/07,606.5,590.75,619.25,589.25,89.35K,2.88%
6/13/07,589.5,565.5,595,560.5,79.00K,4.34%
6/12/07,565,554.75,576,552.75,86.36K,1.62%
6/11/07,556,535.25,557.5,533.5,69.61K,5.40%
6/8/07,527.5,524.25,530.75,516,59.89K,0.57%
6/7/07,524.5,519,528.75,514.5,59.70K,0.91%
6/6/07,519.75,527.75,531.5,515.5,40.89K,-1.42%
6/5/07,527.25,521.5,536,520.25,62.32K,1.35%
6/4/07,520.25,520,531,518.5,43.91K,-0.10%
6/1/07,520.75,517.5,530.5,515.25,61.65K,0.73%
5/31/07,517,511,524,507.75,61.34K,1.22%
5/30/07,510.75,492.25,512.75,490.5,46.72K,4.02%
5/29/07,491,499.25,502.5,488.5,35.32K,-2.00%
5/25/07,501,492,502.5,489.25,29.88K,2.04%
5/24/07,491,476.75,493.5,475.75,37.62K,3.04%
5/23/07,476.5,471.25,479,471,19.30K,1.17%
5/22/07,471,478,478.25,468,28.97K,-1.77%
5/21/07,479.5,471.25,481,468.5,30.02K,1.75%
5/18/07,471.25,489,490.25,470.5,37.75K,-2.94%
5/17/07,485.5,496.75,498.75,483.25,30.86K,-2.26%
5/16/07,496.75,502.75,504.25,495,24.06K,-1.05%
5/15/07,502,494.25,507.5,488.25,34.08K,2.66%
5/14/07,489,493,493,484.5,0.07K,1.24%
5/11/07,483,469.75,486,469.75,0.07K,2.11%
5/10/07,473,470.25,474,469.75,0.09K,0.42%
5/9/07,471,473.25,473.25,471,0.16K,0.43%
5/8/07,469,478,478,468,0.32K,-2.70%
5/7/07,482,482.25,484.5,474,0.36K,0.00%
5/4/07,482,476,482,476,0.72K,0.21%
5/3/07,481,479,485,477.25,2.40K,0.31%
5/2/07,479.5,483,484.5,477.25,2.86K,-1.84%
5/1/07,488.5,480.5,489,468.5,4.49K,0.62%
4/30/07,485.5,486,498.5,482,7.27K,-3.00%
4/27/07,500.5,504.75,506.25,492.5,16.39K,-1.28%
4/26/07,507,509,519.75,503.5,10.41K,0.15%
4/25/07,506.25,485.5,513.5,485.5,8.46K,4.71%
4/24/07,483.5,492.25,492.25,479.5,9.64K,-2.13%
4/23/07,494,503,504,490.25,16.49K,-1.59%
4/20/07,502,496,514,490.25,19.68K,1.21%
4/19/07,496,476,497,474.75,21.34K,4.53%
4/18/07,474.5,475,485,474,15.37K,-0.63%
4/17/07,477.5,482.25,489.75,474.5,28.57K,0.47%
4/16/07,475.25,475.75,480,471.5,23.84K,-0.68%
4/13/07,478.5,461.75,485.5,459.75,73.27K,4.48%
4/12/07,458,455.5,463,448.75,55.16K,0.38%
4/11/07,456.25,459.5,464.25,455.5,61.76K,-0.33%
4/10/07,457.75,448.25,464,448,54.03K,2.29%
4/9/07,447.5,455,475,441.75,69.70K,0.56%
4/5/07,445,433.5,450,432,24.73K,3.19%
4/4/07,431.25,420.5,437.25,420.5,39.16K,2.92%
4/3/07,419,428,431.75,418,41.43K,-2.10%
4/2/07,428,433.75,438,412,75.07K,-11.84%
4/1/07,485.5,433.75,519.75,412,671.76K,10.84%
3/30/07,438,461.25,466,431,64.97K,-4.99%
3/29/07,461,457.5,469,455,27.55K,0.99%
3/28/07,456.5,455.5,459,452,21.03K,0.55%
3/27/07,454,458,459.75,451.25,26.12K,-0.87%
3/26/07,458,462,466,451.25,21.82K,-0.76%
3/23/07,461.5,468,468.75,460.75,18.37K,-1.18%
3/22/07,467,466,469.5,460.5,19.09K,0.32%
3/21/07,465.5,465,469.75,460,25.28K,0.59%
3/20/07,462.75,456,464,453.5,27.51K,1.70%
3/19/07,455,462.5,465,452,35.54K,-1.25%
3/16/07,460.75,455,466.5,452,32.81K,1.15%
3/15/07,455.5,463.75,468,455,36.28K,2.13%
3/14/07,446,455,455.25,446,0.06K,-2.19%
3/13/07,456,461.5,462.5,455.75,0.20K,-0.87%
3/12/07,460,465.5,465.75,459.5,0.14K,-1.18%
3/9/07,465.5,463.75,470.5,463.75,0.06K,0.32%
3/8/07,464,465.5,470,463,0.29K,-0.54%
3/7/07,466.5,461.75,466.5,461.75,1.41K,1.52%
3/6/07,459.5,468.5,468.5,459.5,2.18K,-1.82%
3/5/07,468,460.75,468,453.5,3.19K,1.85%
3/2/07,459.5,462,469,459,5.18K,-1.82%
3/1/07,468,474.25,474.25,455.5,9.85K,-1.37%
2/28/07,474.5,469.75,475,465,11.61K,0.90%
2/27/07,470.25,482,482.75,454.75,19.65K,-2.64%
2/26/07,483,484.75,494,482,18.18K,-0.26%
2/23/07,484.25,490,490,483.75,13.15K,-1.07%
2/22/07,489.5,477,490.5,476,19.47K,2.84%
2/21/07,476,465.5,479.25,462.75,25.39K,2.48%
2/20/07,464.5,468.25,469.5,462.75,14.67K,-0.75%
2/16/07,468,453.5,470.5,451.5,31.94K,3.25%
2/15/07,453.25,452,456,447.75,22.01K,0.50%
2/14/07,451,461,461.25,448,33.67K,-1.74%
2/13/07,459,456,461.25,455,43.13K,0.71%
2/12/07,455.75,462.5,464,454,43.11K,-0.98%
2/9/07,460.25,459,470.5,457,54.19K,0.71%
2/8/07,457,452.75,460,451.5,47.62K,1.11%
2/7/07,452,452.5,455.5,449,62.11K,0.22%
2/6/07,451,458.5,460.5,450,35.61K,-1.64%
2/5/07,458.5,462.75,466,458,19.79K,-0.60%
2/2/07,461.25,459.5,464.5,455.75,19.95K,0.22%
2/1/07,460.25,467.5,472,459.5,32.57K,-1.55%
1/31/07,467.5,460.5,470,459.5,57.57K,1.74%
1/30/07,459.5,457.5,461.25,453.5,28.24K,0.66%
1/29/07,456.5,465,466.25,455.5,24.71K,-1.51%
1/26/07,463.5,468.75,470.5,462,21.48K,-1.12%
1/25/07,468.75,468.25,472.5,461,31.86K,0.59%
1/24/07,466,481.5,482.5,463.5,45.55K,-2.97%
1/23/07,480.25,466,481,465.5,36.61K,3.28%
1/22/07,465,466,470.5,463.5,28.89K,-0.43%
1/19/07,467,471,473,464.5,27.00K,-0.85%
1/18/07,471,477,485,466.75,37.87K,-1.26%
1/17/07,477,463.75,480,462.5,39.39K,2.80%
1/16/07,464,480,484.5,463,56.83K,-3.23%
1/12/07,479.5,458.75,486.5,457.25,50.71K,5.04%
1/11/07,456.5,450.5,464.5,450.5,43.31K,1.56%
1/10/07,449.5,453,457.5,447.5,51.17K,-0.77%
1/9/07,453,461,464,452,40.68K,-2.37%
1/8/07,464,470,471.25,455.5,36.27K,-1.33%
1/5/07,470.25,469,471,462,32.30K,0.59%
1/4/07,467.5,478,480,464.5,43.40K,-1.89%
1/3/07,476.5,493,493.75,476,56.49K,-4.89%
1/2/07,501,498,499.25,490.25,1.86K,7.17%
1/1/07,467.5,498,499.25,447.5,792.20K,-6.69%
12/29/06,501,504,506.75,494.5,23.92K,-0.64%
12/28/06,504.25,507.5,512,502.5,18.16K,-0.54%
12/27/06,507,515.75,518,506,18.02K,-1.89%
12/26/06,516.75,516,521.5,513,19.57K,0.54%
12/22/06,514,504.25,515,502.25,27.48K,2.14%
12/21/06,503.25,494,504.5,493,32.29K,1.92%
12/20/06,493.75,492.75,495,486,19.05K,0.36%
12/19/06,492,487.5,494.5,482.25,22.46K,0.92%
12/18/06,487.5,494.5,494.75,481.5,23.73K,-1.37%
12/15/06,494.25,491.75,495,486,18.95K,3.62%
12/14/06,477,472.5,479.5,472,0.05K,0.95%
12/13/06,472.5,465,473,464,0.07K,1.61%
12/12/06,465,474.5,477.25,465,0.49K,-2.11%
12/11/06,475,470.25,475,463.5,0.17K,1.28%
12/8/06,469,476,476,468,0.19K,-1.78%
12/7/06,477.5,472,478,469.5,1.24K,0.53%
12/6/06,475,495,495,475,1.11K,-4.62%
12/5/06,498,498,498.5,493,1.79K,-0.30%
12/4/06,499.5,498.25,500.25,491,2.46K,-0.10%
12/1/06,500,507,507,496,6.63K,-0.40%
11/30/06,502,491.5,505.25,491,7.73K,2.34%
11/29/06,490.5,487,492.25,479,14.76K,0.67%
11/28/06,487.25,493.75,493.75,480.5,8.37K,-0.61%
11/27/06,490.25,501.25,508,485.75,12.41K,-1.95%
